accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX2789111	Whole Embryo	NA	whole embryo	dnmt1 mutant rep2	SRP106718	SRS2170750	0.994	0.501	8.264	0.696	0.778	0.894	3044.56	28654	11186.21	832
SRX2789112	Whole Embryo	NA	whole embryo	dnmt1 mutant rep2	SRP106718	SRS2170751	0.985	0.550	6.108	0.686	0.641	0.823	2827.12	24930	15162.43	349
SRX2789113	Whole Embryo	NA	whole embryo	dnmt1 mutant rep3	SRP106718	SRS2170753	0.995	0.504	7.610	0.707	0.835	0.892	3114.38	28217	9796.26	1049
SRX2789114	Whole Embryo	NA	whole embryo	dnmt1 mutant rep3	SRP106718	SRS2170752	0.985	0.546	6.355	0.677	0.678	0.823	2820.25	25197	14927.44	371
SRX28544198	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843378	0.983	0.756	40.250	0.362	0.683	0.961	959.67	55658	8118.39	1499
SRX28544199	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843379	0.983	0.754	32.765	0.368	0.694	0.957	949.95	54065	8411.34	1303
SRX28544200	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843380	0.983	0.750	33.235	0.383	0.703	0.957	964.0	48108	7655.45	1516
SRX28544201	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843381	0.982	0.750	25.344	0.378	0.625	0.954	958.67	42772	7140.39	1688
SRX28544210	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843390	0.983	0.748	40.306	0.351	0.640	0.962	919.88	56223	7795.39	1633
SRX28544215	Liver	NA	liver	NA	SRP580984	SRS24843395	0.985	0.764	89.795	0.728	0.568	0.971	1070.96	58652	0.0	0
SRX28544219	Liver	NA	liver	NA	SRP580984	SRS24843399	0.988	0.762	89.534	0.742	0.558	0.972	1053.89	59423	0.0	0
SRX28544221	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843401	0.978	0.741	28.963	0.281	0.568	0.948	949.21	46637	7747.24	1478
SRX28544223	Liver	NA	liver	NA	SRP580984	SRS24843403	0.986	0.773	14.291	0.737	0.689	0.939	1226.63	43947	7818.38	1550
SRX28544225	Liver	NA	liver	NA	SRP580984	SRS24843405	0.987	0.769	80.217	0.727	0.603	0.971	1063.66	57975	9474.8	1317
SRX28544227	Liver	NA	liver	NA	SRP580984	SRS24843407	0.986	0.761	85.757	0.690	0.625	0.973	1122.66	54388	8754.98	1539
SRX28544241	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843421	0.982	0.751	36.669	0.353	0.681	0.959	919.86	51445	8225.34	1322
SRX28544242	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843422	0.982	0.756	15.445	0.380	0.780	0.936	987.25	42430	7161.58	1616
SRX28544243	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843423	0.983	0.750	20.548	0.368	0.724	0.943	969.43	43604	7824.25	1373
SRX28544244	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843424	0.983	0.745	28.607	0.341	0.710	0.955	911.14	48553	7756.25	1425
