ENSG00000223972.4	53	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.256,0.000,0.000,0.000,0.000,
ENSG00000227232.4	53	7.054,5.965,5.190,5.616,5.726,5.474,8.769,4.500,4.287,4.215,8.986,11.106,6.858,4.764,4.684,4.931,4.604,4.522,4.596,4.471,8.585,4.787,2.917,9.095,9.287,8.644,7.963,8.483,5.417,7.280,8.612,3.455,2.479,6.761,3.309,7.240,9.003,3.742,10.091,10.548,5.211,10.058,13.445,11.919,12.385,10.986,11.996,6.797,10.110,9.785,9.428,9.266,6.485,
ENSG00000243485.2	53	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.044,0.096,0.046,0.032,0.074,0.078,0.042,0.060,0.088,0.057,0.013,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.044,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.013,0.000,0.041,0.054,0.000,0.000,0.000,0.378,0.000,0.019,0.000,0.000,
