ENSG00000223972.4	GTEX-SN8G-0226-SM-4DM6B	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-SJXC-0226-SM-2XCDU	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-SIU8-0226-SM-2XCDS	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S95S-1326-SM-2XCDK	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S7SF-1826-SM-3K2AD	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S7SE-0226-SM-2XCD4	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S4Z8-1726-SM-3K2AX	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S4UY-0226-SM-3K2AP	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S4Q7-1626-SM-3K2AE	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S4P3-1526-SM-3K2AV	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S3XE-1626-SM-3K2AJ	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S341-1626-SM-3K2B8	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S33H-1126-SM-2XCB6	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-S32W-2226-SM-2XCAY	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-RWSA-0226-SM-2XCBA	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-RVPU-2326-SM-2TF6R	adiposeSubcutaneous	0.083
ENSG00000223972.4	GTEX-RU72-1026-SM-46MUG	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-RTLS-0226-SM-2TF5E	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-RM2N-1726-SM-2TF55	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-REY6-0326-SM-2TF5A	adiposeSubcutaneous	0.064
ENSG00000223972.4	GTEX-R55G-2426-SM-2TC5I	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-R55F-1426-SM-2TF53	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-R55D-0326-SM-48FES	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-R55C-1626-SM-48FEG	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-R53T-1626-SM-3GAEW	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-QV44-1825-SM-447CF	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-QV31-1326-SM-2S1QE	adiposeSubcutaneous	0.035
ENSG00000223972.4	GTEX-QMRM-1726-SM-2S1QG	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-QLQW-1226-SM-2S1Q9	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-QLQ7-1526-SM-2S1QA	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-QESD-1526-SM-2S1QT	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-QEL4-0326-SM-3GAE5	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-QEG5-0326-SM-2S1PB	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-QDVJ-1826-SM-2S1P3	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-QDT8-0226-SM-32PL4	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-QCQG-1826-SM-2S1P2	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-Q734-1826-SM-2I3EL	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-Q2AI-1426-SM-2S1P5	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-Q2AH-1726-SM-3NB2B	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-Q2AG-0226-SM-2S1P4	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-PX3G-0226-SM-3NB2C	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-PWOO-2226-SM-2S1P1	adiposeSubcutaneous	0.045
ENSG00000223972.4	GTEX-PWN1-0226-SM-2S1OZ	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-PWCY-1926-SM-3NB25	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-PSDG-0326-SM-48TCP	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-POYW-0726-SM-2XCEO	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-PLZ6-1326-SM-3NB24	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-PLZ5-1826-SM-3NB22	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-PLZ4-0226-SM-2S1NW	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-P78B-0226-SM-3NB1Z	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-P4QT-0226-SM-3LK68	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-P4QS-0226-SM-3NB1U	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-P4QR-0426-SM-2S1NV	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-P4PQ-0226-SM-2S1NK	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-P44H-0326-SM-2XCES	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OXRP-0226-SM-3NB14	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OXRO-0226-SM-3LK6F	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OXRN-0226-SM-2I5EJ	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OXRL-0226-SM-3NB18	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OXRK-0326-SM-3NB3R	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OOBK-0226-SM-2YUMF	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OOBJ-0226-SM-2YUMM	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OIZI-0226-SM-2XCEE	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OIZH-0226-SM-2YUMH	adiposeSubcutaneous	0.036
ENSG00000223972.4	GTEX-OHPN-0226-SM-48TBV	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OHPM-0226-SM-3LK61	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-OHPK-0226-SM-3MJH6	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-O5YV-0226-SM-48TBY	adiposeSubcutaneous	0.033
ENSG00000223972.4	GTEX-O5YT-0226-SM-32PK5	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-NPJ8-0226-SM-48TBN	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-NFK9-0326-SM-3MJGV	adiposeSubcutaneous	0.000
ENSG00000223972.4	GTEX-U8XE-1926-SM-3DB98	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XYKS-1826-SM-4E3JV	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XXEK-1426-SM-4BRW1	adiposeVisceral	0.036
ENSG00000223972.4	GTEX-XV7Q-1726-SM-4BRUU	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XUZC-1126-SM-4BOPZ	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XUJ4-1726-SM-4BONW	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XQ8I-1426-SM-4BOPW	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XOT4-0826-SM-4B66Y	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XMK1-0926-SM-4B66X	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XLM4-1026-SM-4AT51	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XGQ4-1026-SM-4AT4L	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XBED-1326-SM-4AT4F	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-XAJ8-0226-SM-4GIB2	adiposeVisceral	0.031
ENSG00000223972.4	GTEX-X3Y1-0926-SM-3P5YT	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WYJK-1426-SM-3NM8V	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WY7C-0926-SM-3NB34	adiposeVisceral	0.026
ENSG00000223972.4	GTEX-WXYG-0926-SM-3NB2O	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WRHK-0826-SM-3MJFG	adiposeVisceral	0.023
ENSG00000223972.4	GTEX-WOFM-0726-SM-3MJF8	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WL46-2026-SM-3LK7U	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WK11-2426-SM-3NMAA	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WHWD-0826-SM-3LK6R	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WHPG-0626-SM-3NMBD	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WH7G-1126-SM-3NMBK	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WFON-1226-SM-3TW8F	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WFJO-1026-SM-3GIKL	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-WEY5-1326-SM-3GILS	adiposeVisceral	0.068
ENSG00000223972.4	GTEX-W5X1-1426-SM-3GIKH	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-VUSG-1426-SM-3GIJN	adiposeVisceral	0.397
ENSG00000223972.4	GTEX-UTHO-1826-SM-3GAFE	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-UPK5-1826-SM-3GAEB	adiposeVisceral	0.000
ENSG00000223972.4	GTEX-NFK9-1726-SM-3TW8P	adrenalGland	0.000
ENSG00000223972.4	GTEX-XYKS-0926-SM-4BRVG	adrenalGland	0.040
ENSG00000223972.4	GTEX-XV7Q-0226-SM-4BRVL	adrenalGland	0.000
ENSG00000223972.4	GTEX-XUZC-0226-SM-4BOO7	adrenalGland	0.000
ENSG00000223972.4	GTEX-XUJ4-0126-SM-4BOP7	adrenalGland	0.000
ENSG00000223972.4	GTEX-XQ3S-1726-SM-4BOOD	adrenalGland	0.000
ENSG00000223972.4	GTEX-XMK1-0226-SM-4B65D	adrenalGland	0.027
ENSG00000223972.4	GTEX-WFG8-0126-SM-4LVMH	adrenalGland	0.000
ENSG00000223972.4	GTEX-W5WG-1126-SM-4LMK4	adrenalGland	0.000
ENSG00000223972.4	GTEX-VUSG-1526-SM-4KKZH	adrenalGland	0.000
ENSG00000223972.4	GTEX-VJYA-0526-SM-4KL1R	adrenalGland	0.039
ENSG00000223972.4	GTEX-V955-0126-SM-4JBH5	adrenalGland	0.000
ENSG00000223972.4	GTEX-V1D1-0226-SM-4JBHG	adrenalGland	0.000
ENSG00000223972.4	GTEX-UJMC-0226-SM-4IHLH	adrenalGland	0.000
ENSG00000223972.4	GTEX-U4B1-0126-SM-4DXSN	adrenalGland	0.000
ENSG00000223972.4	GTEX-U3ZN-0826-SM-4DXSZ	adrenalGland	0.032
ENSG00000223972.4	GTEX-U3ZM-0226-SM-4DXTA	adrenalGland	0.000
ENSG00000223972.4	GTEX-TMMY-0126-SM-4DXTP	adrenalGland	0.000
ENSG00000223972.4	GTEX-TKQ2-0226-SM-4DM6V	adrenalGland	0.000
ENSG00000223972.4	GTEX-T6MO-0126-SM-4DM6X	adrenalGland	0.000
ENSG00000223972.4	GTEX-SUCS-0526-SM-4DM56	adrenalGland	0.000
ENSG00000223972.4	GTEX-S4Z8-0126-SM-4GICC	adrenalGland	0.000
ENSG00000223972.4	GTEX-S4Q7-0226-SM-4AD5O	adrenalGland	0.000
ENSG00000223972.4	GTEX-S3XE-0126-SM-4AD4R	adrenalGland	0.000
ENSG00000223972.4	GTEX-S341-0126-SM-4AD64	adrenalGland	0.000
ENSG00000223972.4	GTEX-S33H-1326-SM-4AD6A	adrenalGland	0.130
ENSG00000223972.4	GTEX-S32W-0126-SM-4AD61	adrenalGland	0.000
ENSG00000223972.4	GTEX-RUSQ-0226-SM-47JWT	adrenalGland	0.000
ENSG00000223972.4	GTEX-RM2N-0126-SM-48FDD	adrenalGland	0.000
ENSG00000223972.4	GTEX-REY6-1726-SM-48FDL	adrenalGland	0.000
ENSG00000223972.4	GTEX-R55G-0126-SM-48FDS	adrenalGland	0.000
ENSG00000223972.4	GTEX-R53T-0226-SM-48FEH	adrenalGland	0.000
ENSG00000223972.4	GTEX-QLQW-0226-SM-447BJ	adrenalGland	0.000
ENSG00000223972.4	GTEX-QDVN-0426-SM-48TZ6	adrenalGland	0.039
ENSG00000223972.4	GTEX-QDVJ-1126-SM-48U1U	adrenalGland	0.000
ENSG00000223972.4	GTEX-QCQG-0126-SM-48U27	adrenalGland	0.040
ENSG00000223972.4	GTEX-Q734-0126-SM-48U1E	adrenalGland	0.000
ENSG00000223972.4	GTEX-Q2AI-0226-SM-48U1D	adrenalGland	0.000
ENSG00000223972.4	GTEX-Q2AH-0126-SM-48U2B	adrenalGland	0.037
ENSG00000223972.4	GTEX-PWOO-0326-SM-48TDB	adrenalGland	0.000
ENSG00000223972.4	GTEX-PWCY-0226-SM-48TD8	adrenalGland	0.078
ENSG00000223972.4	GTEX-PW2O-0226-SM-48TC7	adrenalGland	0.114
ENSG00000223972.4	GTEX-PLZ6-0226-SM-3P61I	adrenalGland	0.025
ENSG00000223972.4	GTEX-PLZ5-0326-SM-3P614	adrenalGland	0.000
ENSG00000223972.4	GTEX-P4QT-1326-SM-3NMD3	adrenalGland	0.000
ENSG00000223972.4	GTEX-P4QS-1326-SM-3NMCD	adrenalGland	0.000
ENSG00000223972.4	GTEX-OXRK-0126-SM-3NB1E	adrenalGland	0.054
ENSG00000223972.4	GTEX-OIZH-1326-SM-3NB1H	adrenalGland	0.000
ENSG00000223972.4	GTEX-OHPL-1326-SM-3MJGG	adrenalGland	0.000
ENSG00000223972.4	GTEX-OHPK-1326-SM-3MJGN	adrenalGland	0.000
ENSG00000223972.4	GTEX-O5YV-1126-SM-3LK73	adrenalGland	0.033
ENSG00000223972.4	GTEX-O5YT-1326-SM-3MJGR	adrenalGland	0.000
