droKik2	refseq	invertebrate	Drosophila_kikkawai	GCF_000224215.1	Dkik_2.0
droMir2	refseq	invertebrate	Drosophila_miranda	GCF_000269505.1	DroMir_2.2
droMoj3	refseq	invertebrate	Drosophila_mojavensis	GCF_000005175.2	dmoj_caf1
droPer1	refseq	invertebrate	Drosophila_persimilis	GCF_000005195.2	dper_caf1
droRho2	refseq	invertebrate	Drosophila_rhopaloa	GCF_000236305.1	Drho_2.0
droSim2	refseq	invertebrate	Drosophila_simulans	GCF_000754195.2	ASM75419v2
droSuz1	refseq	invertebrate	Drosophila_suzukii	GCF_000472105.1	Dsuzukii.v01
droTak2	refseq	invertebrate	Drosophila_takahashii	GCF_000224235.1	Dtak_2.0
droVir3	refseq	invertebrate	Drosophila_virilis	GCF_000005245.1	dvir_caf1
droWil2	refseq	invertebrate	Drosophila_willistoni	GCF_000005925.1	dwil_caf1
droYak3	refseq	invertebrate	Drosophila_yakuba	GCF_000005975.2	dyak_caf1
echTel2	refseq	vertebrate_mammalian	Echinops_telfairi	GCF_000313985.1	EchTel2.0
egrGar1	refseq	vertebrate_other	Egretta_garzetta	GCF_000687185.1	ASM68718v1
eleEdw1	refseq	vertebrate_mammalian	Elephantulus_edwardii	GCF_000299155.1	EleEdw1.0
eriEur2	refseq	vertebrate_mammalian	Erinaceus_europaeus	GCF_000296755.1	EriEur2.0
eurHel1	refseq	vertebrate_other	Eurypyga_helias	GCF_000690775.1	ASM69077v1
falChe1	refseq	vertebrate_other	Falco_cherrug	GCF_000337975.1	F_cherrug_v1.0
falPer1	refseq	vertebrate_other	Falco_peregrinus	GCF_000337955.1	F_peregrinus_v1.0
felCat5	refseq	vertebrate_mammalian	Felis_catus	GCF_000181335.1	Felis_catus-6.2
felCat8	refseq	vertebrate_mammalian	Felis_catus	GCF_000181335.2	Felis_catus_8.0
ficAlb1	refseq	vertebrate_other	Ficedula_albicollis	GCF_000247815.1	FicAlb1.5
ficAlb2	refseq	vertebrate_other	Ficedula_albicollis	GCF_000247815.1	FicAlb1.5
fr3	refseq	vertebrate_other	Takifugu_rubripes	GCF_000180615.1	FUGU5
fukDam1	refseq	vertebrate_mammalian	Fukomys_damarensis	GCF_000743615.1	DMR_v1.0
fulGla1	refseq	vertebrate_other	Fulmarus_glacialis	GCF_000690835.1	ASM69083v1
galGal4	refseq	vertebrate_other	Gallus_gallus	GCF_000002315.3	Gallus_gallus-4.0
galGal5	refseq	vertebrate_other	Gallus_gallus	GCF_000002315.4	Gallus_gallus-5.0
galVar1	refseq	vertebrate_mammalian	Galeopterus_variegatus	GCF_000696425.1	G_variegatus-3.0.2
gavSte1	refseq	vertebrate_other	Gavia_stellata	GCF_000690875.1	ASM69087v1
gekJap0	refseq	vertebrate_other	Gekko_japonicus	GCF_001447785.1	Gekko_japonicus_V1.1
geoFor1	refseq	vertebrate_other	Geospiza_fortis	GCF_000277835.1	GeoFor_1.0
halAlb1	refseq	vertebrate_other	Haliaeetus_albicilla	GCF_000691405.1	ASM69140v1
halLeu1	refseq	vertebrate_other	Haliaeetus_leucocephalus	GCF_000737465.1	Haliaeetus_leucocephalus-4.0
harSal0	refseq	invertebrate	Harpegnathos_saltator	GCF_000147195.1	HarSal_1.0
hetGla2	refseq	vertebrate_mammalian	Heterocephalus_glaber	GCF_000247695.1	HetGla_female_1.0
hg38	refseq	vertebrate_mammalian	Homo_sapiens	GCF_000001405.26	GRCh38
latCha1	refseq	vertebrate_other	Latimeria_chalumnae	GCF_000225785.1	LatCha1
lepDis1	refseq	vertebrate_other	Leptosomus_discolor	GCF_000691785.1	ASM69178v1
lepWed1	refseq	vertebrate_mammalian	Leptonychotes_weddellii	GCF_000349705.1	LepWed1.0
linHum0	refseq	invertebrate	Linepithema_humile	GCF_000217595.1	Lhum_UMD_V04
lipVex1	refseq	vertebrate_mammalian	Lipotes_vexillifer	GCF_000442215.1	Lipotes_vexillifer_v1
lotGig0	refseq	invertebrate	Lottia_gigantea	GCF_000327385.1	Helro1
macFas5	refseq	vertebrate_mammalian	Macaca_fascicularis	GCF_000364345.1	Macaca_fascicularis_5.0
mayZeb1	refseq	vertebrate_other	Maylandia_zebra	GCF_000238955.1	MetZeb1.1
melGal5	refseq	vertebrate_other	Meleagris_gallopavo	GCF_000146605.2	Turkey_5.0
melUnd1	refseq	vertebrate_other	Melopsittacus_undulatus	GCF_000238935.1	Melopsittacus_undulatus_6.3
merNub1	refseq	vertebrate_other	Merops_nubicus	GCF_000691845.1	ASM69184v1
mesAur1	refseq	vertebrate_mammalian	Mesocricetus_auratus	GCF_000349665.1	MesAur1.0
mesUni1	refseq	vertebrate_other	Mesitornis_unicolor	GCF_000695765.1	ASM69576v1
micMur2	refseq	vertebrate_mammalian	Microcebus_murinus	GCF_000165445.1	Mmur_2.0
micMur3	refseq	vertebrate_mammalian	Microcebus_murinus	GCF_000165445.2	Mmur_3.0
micOch1	refseq	vertebrate_mammalian	Microtus_ochrogaster	GCF_000317375.1	MicOch1.0
myoBra1	refseq	vertebrate_mammalian	Myotis_brandtii	GCF_000412655.1	ASM41265v1
myoDav1	refseq	vertebrate_mammalian	Myotis_davidii	GCF_000327345.1	ASM32734v1
myoLuc2	refseq	vertebrate_mammalian	Myotis_lucifugus	GCF_000147115.1	Myoluc2.0
nanGal1	refseq	vertebrate_mammalian	Nannospalax_galili	GCF_000622305.1	S.galili_v1.0
nipNip1	refseq	vertebrate_other	Nipponia_nippon	GCF_000708225.1	ASM70822v1
notCor1	refseq	vertebrate_other	Notothenia_coriiceps	GCF_000735185.1	NC01
opiHoa1	refseq	vertebrate_other	Opisthocomus_hoazin	GCF_000692075.1	ASM69207v1
orcOrc1	refseq	vertebrate_mammalian	Orcinus_orca	GCF_000331955.2	Oorc_1.1
oreNil2	refseq	vertebrate_other	Oreochromis_niloticus	GCF_000188235.2	Orenil1.1
oryAfe1	refseq	vertebrate_mammalian	Orycteropus_afer	GCF_000298275.1	OryAfe1.0
otoGar3	refseq	vertebrate_mammalian	Otolemur_garnettii	GCF_000181295.1	OtoGar3
oviAri3	refseq	vertebrate_mammalian	Ovis_aries	GCF_000298735.1	Oar_v3.1
panHod1	refseq	vertebrate_mammalian	Pantholops_hodgsonii	GCF_000400835.1	PHO1.0
panPan1	refseq	vertebrate_mammalian	Pan_paniscus	GCF_000258655.1	panpan1
panPan2	refseq	vertebrate_mammalian	Pan_paniscus	GCF_000258655.2	panpan1.1
panTig1	refseq	vertebrate_mammalian	Panthera_tigris	GCF_000464555.1	PanTig1.0
panTro4	refseq	vertebrate_mammalian	Pan_troglodytes	GCF_000001515.6	Pan_troglodytes-2.1.4
panTro5	refseq	vertebrate_mammalian	Pan_troglodytes	GCF_000001515.7	Pan_tro_3.0
papAnu2	refseq	vertebrate_mammalian	Papio_anubis	GCF_000264685.1	Panu_2.0
papAnu3	refseq	vertebrate_mammalian	Papio_anubis	GCF_000264685.2	Panu_2.0
papAnu4	refseq	vertebrate_mammalian	Papio_anubis	GCF_000264685.3	Panu_3.0
pelCri1	refseq	vertebrate_other	Pelecanus_crispus	GCF_000687375.1	ASM68737v1
pelSin1	refseq	vertebrate_other	Pelodiscus_sinensis	GCF_000230535.1	PelSin_1.0
perManBai1	refseq	vertebrate_mammalian	Peromyscus_maniculatus	GCF_000500345.1	Pman_1.0
phaCar1	refseq	vertebrate_other	Phalacrocorax_carbo	GCF_000708925.1	ASM70892v1
phaLep1	refseq	vertebrate_other	Phaethon_lepturus	GCF_000687285.1	ASM68728v1
phyCat1	refseq	vertebrate_mammalian	Physeter_catodon	GCF_000472045.1	Physeter_macrocephalus-2.0.2
picPub1	refseq	vertebrate_other	Picoides_pubescens	GCF_000699005.1	ASM69900v1
poeFor1	refseq	vertebrate_other	Poecilia_formosa	GCF_000485575.1	Poecilia_formosa-5.1.2
pogBar0	refseq	invertebrate	Pogonomyrmex_barbatus	GCF_000187915.1	Pbar_UMD_V03
proCoq1	refseq	vertebrate_mammalian	Propithecus_coquereli	GCF_000956105.1	Pcoq_1.0
pseHum1	refseq	vertebrate_other	Pseudopodoces_humilis	GCF_000331425.1	PseHum1.0
pteGut1	refseq	vertebrate_other	Pterocles_gutturalis	GCF_000699245.1	ASM69924v1
pytBiv0	refseq	vertebrate_other	Python_bivittatus	GCF_000186305.1	Python_molurus_bivittatus-5.0.2
pytBiv1	refseq	vertebrate_other	Python_bivittatus	GCF_000186305.1	Python_molurus_bivittatus-5.0.2
rheMac8	refseq	vertebrate_mammalian	Macaca_mulatta	GCF_000772875.2	Mmul_8.0.1
rhiRox1	refseq	vertebrate_mammalian	Rhinopithecus_roxellana	GCF_000769185.1	Rrox_v1
