wgEncodeBroadChipSeqSignalGm12878H3k4me1.wig.gz	Gm12878
wgEncodeBroadChipSeqSignalH1hescH3k4me1.wig.gz	H1 ES
wgEncodeBroadChipSeqSignalHmecH3k4me1.wig.gz	HMEC
wgEncodeBroadChipSeqSignalHsmmH3k4me1.wig.gz	HSMM
wgEncodeBroadChipSeqSignalHuvecH3k4me1.wig.gz	HUVEC
wgEncodeBroadChipSeqSignalK562H3k4me1.wig.gz	K562
wgEncodeBroadChipSeqSignalNhekH3k4me1.wig.gz	NHEK
wgEncodeBroadChipSeqSignalNhlfH3k4me1.wig.gz	NHLF
