wgEncodeBroadChipSeqSignalGm12878H3k4me1.wig.gz	Gm
wgEncodeBroadChipSeqSignalH1hescH3k4me1.wig.gz	H1
wgEncodeBroadChipSeqSignalHmecH3k4me1.wig.gz	HM
wgEncodeBroadChipSeqSignalHsmmH3k4me1.wig.gz	HS
wgEncodeBroadChipSeqSignalHuvecH3k4me1.wig.gz	HU
wgEncodeBroadChipSeqSignalK562H3k4me1.wig.gz	K5
wgEncodeBroadChipSeqSignalNhekH3k4me1.wig.gz	NH
wgEncodeBroadChipSeqSignalNhlfH3k4me1.wig.gz	NH
