accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX1054879	Blood	NA	blood	NA	SRP059313	SRS957624	0.993	0.645	25.122	0.629	0.900	0.994	870.69	57916	8674.58	2451
SRX1659588	Sperm	NA	NA	Sperm	SRP072273	SRS1359672	0.992	0.691	11.476	0.657	0.244	0.957	1792.65	58919	8804.69	7667
SRX1659589	Sperm	NA	NA	Sperm	SRP072273	SRS1359671	0.992	0.690	4.520	0.680	0.268	0.899	2091.47	54055	30383.22	1192
SRX6810908	LCL	NA	LCL	NA	SRP220230	SRS5354849	0.985	0.642	14.998	0.805	0.465	0.982	6032.32	39003	1612940.38	739
SRX6810909	LCL	NA	LCL	NA	SRP220230	SRS5354850	0.986	0.580	9.868	0.769	0.449	0.955	13096.86	24062	1463904.21	932
SRX6810910	LCL	NA	LCL	NA	SRP220230	SRS5354851	0.983	0.581	11.934	0.769	0.400	0.964	13487.85	25354	1434099.08	954
