accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
DRX001150	Blastocyst	NA	NA	NA	DRP000505	DRS001151	0.984	0.198	7.686	0.664	0.876	0.920	36165.57	11486	0.0	0
DRX001151	Blastocyst	NA	NA	NA	DRP000505	DRS001151	0.986	0.200	7.931	0.781	0.799	0.933	35461.26	11749	571883.01	152
DRX001153	ESC	NA	NA	NA	DRP000505	DRS001152	0.944	0.697	3.422	0.503	0.428	0.742	2514.11	27420	77203.78	906
DRX001173	Sperm	NA	NA	NA	DRP000505	DRS001150	0.961	0.822	2.430	0.781	0.740	0.754	1796.63	52523	254557.92	711
DRX001176	Sperm	NA	NA	NA	DRP000505	DRS001150	0.960	0.811	2.168	0.748	0.706	0.720	1786.93	49196	279365.43	685
DRX001583	Oocytes	NA	NA	NA	DRP000598	DRS001541	0.958	0.371	9.714	0.704	0.421	0.914	20209.35	56953	122347.6	11639
DRX001584	Oocytes	NA	NA	NA	DRP000598	DRS001541	0.960	0.365	1.791	0.706	0.633	0.751	46439.02	8584	318016.54	3597
DRX001585	Oocytes	NA	NA	NA	DRP000598	DRS001542	0.954	0.356	7.248	0.712	0.456	0.909	23416.08	45719	148011.35	9460
DRX001586	Oocytes	NA	NA	NA	DRP000598	DRS001543	0.984	0.068	6.553	0.689	0.452	0.907	0.0	0	2110477.99	168
DRX001587	Oocytes	NA	NA	NA	DRP000598	DRS001544	0.958	0.383	7.057	0.714	0.467	0.908	25927.74	37422	151176.92	9130
DRX001588	Oocytes	NA	NA	NA	DRP000598	DRS001545	0.987	0.038	5.982	0.691	0.480	0.903	412991.36	181	1004267.19	547
DRX001589	Oocytes	NA	NA	NA	DRP000598	DRS001542	0.950	0.348	7.054	0.683	0.467	0.907	23520.81	45099	149667.67	9410
DRX001590	Oocytes	NA	NA	NA	DRP000598	DRS001544	0.954	0.373	5.763	0.690	0.493	0.901	25959.96	36346	166549.0	8027
DRX001591	Oocytes	NA	NA	NA	DRP000598	DRS001547	0.984	0.029	1.991	0.766	0.720	0.774	609231.0	2	1433344.55	273
DRX001592	Oocytes	NA	NA	NA	DRP000598	DRS001547	0.978	0.032	4.049	0.727	0.605	0.882	547440.28	40	1155575.04	353
DRX001797	Primordial Germ	NA	NA	NA	DRP000638	DRS001891	0.988	0.151	2.799	0.629	0.811	0.846	938651.5	2	6329170.12	16
DRX001798	Primordial Germ	NA	NA	NA	DRP000638	DRS001891	0.986	0.143	5.432	0.748	0.591	0.897	0.0	0	3467558.28	36
DRX001799	Primordial Germ	NA	NA	NA	DRP000638	DRS001892	0.986	0.135	3.746	0.645	0.604	0.874	0.0	0	3992665.18	34
DRX001801	Primordial Germ	NA	NA	NA	DRP000638	DRS001892	0.989	0.141	2.965	0.638	0.816	0.856	0.0	0	3953932.12	32
DRX001802	Primordial Germ	NA	NA	NA	DRP000638	DRS001892	0.990	0.182	2.746	0.614	0.827	0.845	838820.0	1	7018994.0	1
DRX001803	Primordial Germ	NA	NA	NA	DRP000638	DRS001893	0.984	0.047	2.432	0.694	0.724	0.815	0.0	0	5101954.73	33
DRX001805	Primordial Germ	NA	NA	NA	DRP000638	DRS001893	0.991	0.031	2.872	0.607	0.831	0.850	849270.67	3	1911305.89	175
DRX001806	Primordial Germ	NA	NA	NA	DRP000638	DRS001893	0.991	0.031	3.055	0.609	0.824	0.860	817962.33	3	1626709.28	274
DRX001807	Primordial Germ	NA	NA	NA	DRP000638	DRS001893	0.991	0.031	2.539	0.583	0.827	0.827	838820.0	1	2070176.61	147
DRX001808	Primordial Germ	NA	NA	NA	DRP000638	DRS001894	0.984	0.033	4.180	0.738	0.663	0.882	782543.0	4	1452450.18	241
DRX001809	Primordial Germ	NA	NA	NA	DRP000638	DRS001894	0.983	0.037	1.672	0.660	0.758	0.735	0.0	0	2674411.6	124
DRX001811	Primordial Germ	NA	NA	NA	DRP000638	DRS001894	0.992	0.027	2.819	0.587	0.842	0.850	672192.38	16	1154846.07	414
DRX001812	Primordial Germ	NA	NA	NA	DRP000638	DRS001894	0.992	0.027	2.678	0.588	0.833	0.840	619064.77	22	1330985.69	262
DRX001815	Primordial Germ	NA	NA	NA	DRP000638	DRS001895	0.978	0.298	10.129	0.752	0.440	0.916	7011.87	61054	293054.33	2383
DRX001816	Primordial Germ	NA	NA	NA	DRP000638	DRS001896	0.985	0.024	10.202	0.700	0.477	0.912	142567.86	3787	535892.88	1098
DRX002684	Primordial Germ	NA	NA	NA	DRP000638	DRS001891	0.989	0.189	2.419	0.595	0.790	0.822	855114.0	2	0.0	0
DRX020987	Testes	NA	testes	NA	DRP002386	DRS016672	0.909	0.759	19.154	0.744	0.343	0.930	1968.81	81986	58623.95	4056
DRX020989	Testes	NA	testes	NA	DRP002386	DRS016674	0.928	0.655	4.471	0.616	0.725	0.895	1861.91	63669	169068.19	1323
DRX020990	Testes	NA	testes	NA	DRP002386	DRS016675	0.926	0.675	3.466	0.585	0.728	0.870	1843.1	60177	276397.16	848
DRX020991	Testes	NA	testes	NA	DRP002386	DRS016676	0.982	0.753	22.581	0.735	0.338	0.931	1659.97	71447	35424.49	4201
DRX020993	Testes	NA	testes	NA	DRP002386	DRS016678	0.986	0.750	21.668	0.686	0.362	0.930	1557.63	74456	33041.01	4278
DRX020995	Testes	NA	testes	NA	DRP002386	DRS016672	0.917	0.742	2.365	0.758	0.587	0.804	1913.24	56325	622789.03	456
DRX020997	Testes	NA	testes	NA	DRP002386	DRS016676	0.991	0.729	2.897	0.766	0.582	0.838	1643.02	43868	138770.04	662
DRX020999	Testes	NA	testes	NA	DRP002386	DRS016678	0.992	0.728	2.970	0.767	0.591	0.842	1644.07	45164	147174.32	604
DRX029817	DRS034088	NA	NA	NA	DRP003273	DRS034088	0.993	0.464	17.658	0.818	0.326	0.922	1857.06	68375	24659.14	5375
DRX029819	DRS034090	NA	NA	NA	DRP003273	DRS034090	0.983	0.718	15.908	0.821	0.352	0.919	1179.96	37401	13081.89	2035
DRX029821	DRS034092	NA	NA	NA	DRP003273	DRS034092	0.994	0.366	15.824	0.828	0.310	0.920	1411.19	26272	1775680.07	324
DRX029829	DRS034094	NA	NA	NA	DRP003273	DRS034094	0.994	0.195	15.499	0.820	0.336	0.917	11765.39	20766	1337980.5	30
DRX029831	DRS034096	NA	NA	NA	DRP003273	DRS034096	0.988	0.593	14.806	0.824	0.332	0.917	1234.53	33670	35848.76	2633
DRX029833	DRS034098	NA	NA	NA	DRP003273	DRS034098	0.994	0.148	15.842	0.815	0.360	0.918	0.0	0	1879578.02	52
DRX029835	DRS034100	NA	NA	NA	DRP003273	DRS034100	0.978	0.713	13.994	0.452	0.833	0.947	1313.05	52258	15303.27	3554
DRX029837	DRS034102	NA	NA	NA	DRP003273	DRS034102	0.983	0.770	14.234	0.548	0.843	0.949	1082.48	37694	10428.8	1934
DRX029839	DRS034104	NA	NA	NA	DRP003273	DRS034104	0.981	0.774	16.840	0.523	0.829	0.953	1030.05	36245	10701.12	1637
DRX029841	DRS034106	NA	NA	NA	DRP003273	DRS034106	0.990	0.700	18.263	0.663	0.827	0.953	972.56	38242	9712.65	1877
DRX029843	DRS034108	NA	NA	NA	DRP003273	DRS034108	0.991	0.634	28.347	0.661	0.807	0.959	960.98	42569	7420.15	3647
DRX029845	DRS034110	NA	NA	NA	DRP003273	DRS034110	0.991	0.539	17.710	0.528	0.841	0.953	1591.35	70202	26737.86	3401
DRX029847	DRS034112	NA	NA	NA	DRP003273	DRS034112	0.984	0.682	16.368	0.448	0.865	0.949	1248.14	43307	19181.39	2158
DRX029849	DRS034114	NA	NA	NA	DRP003273	DRS034114	0.987	0.675	17.566	0.620	0.833	0.954	1061.93	39551	12134.02	1855
DRX029851	DRS034116	NA	NA	NA	DRP003273	DRS034116	0.991	0.466	26.863	0.652	0.800	0.958	1069.23	33451	7712.06	1803
DRX029853	DRS034118	NA	NA	NA	DRP003273	DRS034118	0.991	0.349	25.377	0.665	0.814	0.957	1297.95	29082	1682152.18	520
DRX056633	Gonocyte	gonocyte	NA	NA	DRP004308	DRS070869	0.927	0.728	10.734	0.788	0.362	0.919	2072.94	76574	172241.14	1902
DRX056634	Gonocyte	gonocyte	NA	NA	DRP004308	DRS070869	0.932	0.718	11.161	0.739	0.408	0.921	2221.53	77731	139864.28	2498
DRX056635	Gonocyte	gonocyte	NA	NA	DRP004308	DRS070870	0.945	0.704	10.435	0.755	0.366	0.917	2291.18	83340	140695.88	2291
DRX056636	Gonocyte	gonocyte	NA	NA	DRP004308	DRS070870	0.941	0.694	7.750	0.670	0.494	0.913	2380.76	81829	165471.04	2112
DRX066980	BVSC	NA	NA	NA	DRP003670	DRS047023	0.985	0.170	23.408	0.757	0.540	0.928	0.0	0	3023297.75	4
DRX066981	BVSC	NA	NA	NA	DRP003670	DRS047024	0.985	0.143	22.664	0.755	0.530	0.928	321829.0	7	1527775.37	57
DRX066982	BVSC	NA	NA	NA	DRP003670	DRS047025	0.985	0.057	21.162	0.752	0.516	0.926	400798.48	94	1470887.72	152
DRX066983	BVSC	NA	NA	NA	DRP003670	DRS047026	0.986	0.066	22.518	0.751	0.538	0.928	351328.36	135	1243856.16	216
DRX069489	ESC	embryonic stem cell	NA	NA	DRP003544	DRS041571	0.982	0.532	20.653	0.654	0.478	0.925	1277.28	39158	10282.25	3311
DRX069490	Neural Stem/Progenitor	neural stem/progenitor cell	NA	NA	DRP003544	DRS041572	0.979	0.750	7.050	0.721	0.595	0.912	1204.13	43195	15375.87	1150
DRX069491	Neural Stem/Progenitor	neural stem/progenitor cell	NA	NA	DRP003544	DRS041573	0.986	0.742	10.491	0.382	0.507	0.914	1125.87	54889	12984.91	1794
DRX069492	Neural Stem/Progenitor	neural stem/progenitor cell	NA	NA	DRP003544	DRS041574	0.983	0.726	12.467	0.388	0.602	0.919	1056.17	52195	12439.47	1241
DRX069493	Neural Stem/Progenitor	neural stem/progenitor cell	NA	NA	DRP003544	DRS041575	0.985	0.701	9.422	0.514	0.568	0.919	1152.69	52866	13238.94	1229
DRX069494	Neuron	neuron	NA	NA	DRP003544	DRS041576	0.976	0.747	12.943	0.596	0.473	0.922	1149.34	52891	13030.12	1514
DRX069495	Astrocyte	astrocyte	NA	NA	DRP003544	DRS041577	0.977	0.714	3.726	0.482	0.820	0.872	1420.31	30510	29823.19	342
DRX069496	Oligodendrocyte	oligodendrocyte	NA	NA	DRP003544	DRS041578	0.984	0.730	14.864	0.526	0.494	0.923	1036.24	41376	25681.25	3221
DRX069498	Astrocyte	astrocyte	NA	NA	DRP003544	DRS041577	0.982	0.733	18.126	0.594	0.651	0.932	987.7	52873	9326.22	1824
DRX077939	Spermatogonia	spermatogonia	NA	NA	DRP003407	DRS039494	0.984	0.766	2.958	0.783	0.566	0.846	1664.17	52444	206241.18	707
DRX077940	Spermatogonia	spermatogonia	NA	NA	DRP003407	DRS039494	0.986	0.713	3.030	0.784	0.544	0.848	1693.54	51699	186592.41	713
DRX077941	Spermatogonia	spermatogonia	NA	NA	DRP003407	DRS039494	0.984	0.737	3.043	0.783	0.597	0.845	1676.89	53161	223477.36	711
DRX077942	EpiLC	EpiLC	NA	NA	DRP003407	DRS039493	0.987	0.645	2.249	0.823	0.601	0.794	2339.13	22961	212920.56	689
DRX077943	EpiLC	EpiLC	NA	NA	DRP003407	DRS039493	0.987	0.650	3.228	0.814	0.540	0.849	2056.68	25190	222408.46	1031
DRX077944	EpiLC	EpiLC	NA	NA	DRP003407	DRS039493	0.987	0.646	3.042	0.819	0.546	0.842	2067.29	25630	160761.67	1025
DRX077945	EpiLC	EpiLC	NA	NA	DRP003407	DRS039493	0.989	0.597	3.143	0.814	0.538	0.845	2324.98	24279	205461.8	824
DRX077946	EpiLC	EpiLC	NA	NA	DRP003407	DRS039493	0.988	0.622	3.479	0.816	0.555	0.856	2054.5	26118	222468.98	1189
DRX1007762	Oocyte	NA	oocyte	NA	DRP018178	DRS722072	0.968	0.369	2.212	0.760	0.368	0.764	63371.51	3380	281947.02	4105
DRX1007763	Embryo	NA	embryo	NA	DRP018178	DRS722073	0.963	0.819	4.128	0.844	0.755	0.903	1434.77	26077	58519.65	1365
DRX1007764	Embryo	NA	embryo	NA	DRP018178	DRS722074	0.966	0.761	3.942	0.851	0.711	0.892	1651.24	25269	59574.78	1205
DRX1007765	Embryo	NA	embryo	NA	DRP018178	DRS722075	0.976	0.285	3.889	0.850	0.713	0.891	951330.0	4	0.0	0
DRX1007766	Embryo	NA	embryo	NA	DRP018178	DRS722076	0.976	0.359	3.501	0.843	0.736	0.880	1298053.0	1	477256.97	928
DRX120199	Blastocyst	blastocyst	NA	NA	DRP004153	DRS061085	0.975	0.158	7.877	0.689	0.489	0.913	0.0	0	0.0	0
DRX120200	Blastocyst	blastocyst	NA	NA	DRP004153	DRS061086	0.984	0.187	6.390	0.728	0.479	0.904	217095.69	39	0.0	0
DRX120201	Parthenogenetic Blastocyst	parthenogenetic blastocyst	NA	NA	DRP004153	DRS061087	0.987	0.216	6.095	0.795	0.453	0.901	33568.51	20869	143025.49	6707
DRX120202	Parthenogenetic Blastocyst	parthenogenetic blastocyst	NA	NA	DRP004153	DRS061088	0.984	0.220	3.806	0.751	0.498	0.871	72424.98	4657	208983.52	3925
DRX203306	DRS231334	NA	NA	NA	DRP008292	DRS231334	0.992	0.627	11.808	0.760	0.139	0.945	1271.18	35167	17548.62	527
DRX203307	DRS231335	NA	NA	NA	DRP008292	DRS231335	0.991	0.607	6.879	0.679	0.106	0.912	1537.89	30915	22032.21	404
DRX203308	DRS231336	NA	NA	NA	DRP008292	DRS231336	0.992	0.589	9.604	0.774	0.083	0.947	8121.27	33193	1036370.27	1050
DRX203309	DRS231337	NA	NA	NA	DRP008292	DRS231337	0.992	0.551	14.130	0.772	0.161	0.950	11671.0	31358	752543.29	1459
DRX230201	DRS148380	NA	NA	NA	DRP006395	DRS148380	0.983	0.756	25.484	0.870	0.697	0.965	1107.61	49017	9417.75	2954
DRX230202	DRS148381	NA	NA	NA	DRP006395	DRS148381	0.983	0.723	17.979	0.852	0.310	0.962	1209.95	46423	10000.08	2953
DRX313774	Oocyte	Oocyte	NA	NA	DRP008439	DRS235748	0.958	0.345	6.415	0.440	0.138	0.909	25238.99	39425	159928.55	8443
DRX313775	Oocyte	Oocyte	NA	NA	DRP008439	DRS235749	0.952	0.358	4.802	0.624	0.164	0.894	31003.95	26349	182982.71	7212
DRX313776	Oocyte	Oocyte	NA	NA	DRP008439	DRS235750	0.966	0.331	3.975	0.377	0.092	0.879	35079.61	20944	200468.77	6443
DRX313777	Oocyte	Oocyte	NA	NA	DRP008439	DRS235751	0.967	0.333	3.953	0.551	0.163	0.881	34735.29	21711	202838.89	6380
DRX313778	Oocyte	Oocyte	NA	NA	DRP008439	DRS235752	0.984	0.175	5.077	0.379	0.119	0.898	63723.77	8134	203617.88	6028
DRX313779	Oocyte	Oocyte	NA	NA	DRP008439	DRS235753	0.982	0.177	4.247	0.554	0.186	0.886	88876.02	3885	223984.92	5328
DRX313780	Embryo E10.5	Embryo E10.5	NA	NA	DRP008439	DRS235754	0.991	0.662	6.330	0.682	0.262	0.901	1310.89	29483	18381.02	713
DRX313781	Embryo E10.5	Embryo E10.5	NA	NA	DRP008439	DRS235755	0.991	0.658	5.722	0.632	0.216	0.896	1361.93	28369	21778.22	586
DRX313782	Embryo E10.5	Embryo E10.5	NA	NA	DRP008439	DRS235756	0.991	0.651	5.358	0.540	0.242	0.892	1389.2	28917	23813.9	597
DRX313783	Embryo E10.5	Embryo E10.5	NA	NA	DRP008439	DRS235757	0.991	0.649	5.831	0.557	0.260	0.897	1374.87	29293	21732.41	687
DRX313784	Embryo E10.5	Embryo E10.5	NA	NA	DRP008439	DRS235758	0.991	0.659	6.479	0.603	0.299	0.901	1324.57	28167	19189.89	699
DRX313785	Parthenogenesis Blastocyst	Parthenogenesis blastocyst	NA	NA	DRP008439	DRS235759	0.978	0.152	4.172	0.646	0.100	0.881	0.0	0	105298064.5	2
DRX313786	Parthenogenesis Blastocyst	Parthenogenesis blastocyst	NA	NA	DRP008439	DRS235760	0.976	0.185	3.329	0.533	0.088	0.857	355025.62	13	338671.11	2563
DRX313787	Parthenogenesis Blastocyst	Parthenogenesis blastocyst	NA	NA	DRP008439	DRS235761	0.979	0.127	3.698	0.578	0.089	0.871	0.0	0	109675522.0	1
DRX313788	Parthenogenesis Blastocyst	Parthenogenesis blastocyst	NA	NA	DRP008439	DRS235762	0.979	0.125	4.367	0.654	0.105	0.884	0.0	0	2327013.35	34
DRX313789	Parthenogenesis Blastocyst	Parthenogenesis blastocyst	NA	NA	DRP008439	DRS235763	0.978	0.121	4.372	0.590	0.115	0.887	0.0	0	1158626.69	264
DRX313790	Parthenogenesis Blastocyst	Parthenogenesis blastocyst	NA	NA	DRP008439	DRS235764	0.978	0.101	4.511	0.587	0.123	0.890	0.0	0	3873438.13	15
DRX326244	Oocyte	oocyte	NA	NA	DRP008086	DRS223018	0.969	0.359	4.951	0.606	0.756	0.901	39183.88	16807	198175.24	6722
DRX326245	Oocyte	oocyte	NA	NA	DRP008086	DRS223019	0.967	0.364	4.868	0.578	0.748	0.901	35550.3	19915	195937.41	6797
DRX326246	Oocyte	oocyte	NA	NA	DRP008086	DRS223020	0.970	0.377	5.101	0.613	0.772	0.902	45759.63	12632	192819.87	6821
DRX326247	Oocyte	oocyte	NA	NA	DRP008086	DRS223021	0.967	0.355	3.738	0.582	0.745	0.871	44800.33	12043	242943.93	5274
DRX326248	Oocyte	oocyte	NA	NA	DRP008086	DRS223022	0.968	0.349	3.928	0.604	0.754	0.876	36808.87	17535	224101.02	5523
DRX326249	Oocyte	oocyte	NA	NA	DRP008086	DRS223023	0.967	0.345	3.426	0.560	0.749	0.853	39575.7	14205	241551.1	5043
DRX334899	SCNT embryo	SCNT embryo	NA	NA	DRP010881	DRS345643	0.989	0.171	5.381	0.485	0.621	0.901	1354762.0	1	0.0	0
DRX334900	SCNT embryo	SCNT embryo	NA	NA	DRP010881	DRS345644	0.987	0.212	6.903	0.522	0.598	0.910	1045176.0	4	7387359.13	23
DRX338194	Colon	NA	colon	NA	DRP011267	DRS367143	0.995	0.651	35.640	0.781	0.593	0.965	1095.25	46410	8731.27	2285
DRX338195	Colon-Derived Organoid	NA	colon-derived organoid	NA	DRP011267	DRS367144	0.996	0.545	36.270	0.748	0.651	0.965	8012.93	47655	558809.67	2000
DRX346835	Sperm	NA	sperm	NA	DRP008539	DRS239755	0.988	0.833	39.707	0.880	0.757	0.969	2548.67	77539	49286.59	4980
DRX346836	Sperm	NA	sperm	NA	DRP008539	DRS239756	0.987	0.824	42.637	0.879	0.763	0.968	2487.35	77742	46972.84	5022
DRX346837	Sperm	NA	sperm	NA	DRP008539	DRS239757	0.987	0.824	44.306	0.882	0.739	0.968	2511.59	77327	49329.28	4802
DRX346838	Sperm	NA	sperm	NA	DRP008539	DRS239758	0.987	0.823	41.269	0.878	0.767	0.968	2500.83	77994	49396.67	4798
DRX346839	Sperm	NA	sperm	NA	DRP008539	DRS239759	0.987	0.832	38.807	0.883	0.731	0.969	2591.75	77781	53125.99	4696
DRX346840	Sperm	NA	sperm	NA	DRP008539	DRS239760	0.987	0.825	37.984	0.861	0.760	0.968	2504.19	77882	52680.93	4502
DRX346855	Sperm	NA	sperm	NA	DRP008539	DRS239882	0.996	0.828	31.271	0.851	0.620	0.966	2417.17	78111	50138.85	4593
DRX346856	Sperm	NA	sperm	NA	DRP008539	DRS239883	0.996	0.826	28.763	0.833	0.592	0.965	2411.41	78186	51416.28	4612
DRX346857	Sperm	NA	sperm	NA	DRP008539	DRS239884	0.996	0.826	30.760	0.843	0.616	0.966	2411.76	77936	50405.18	4660
DRX346858	Sperm	NA	sperm	NA	DRP008539	DRS239885	0.996	0.826	31.107	0.846	0.650	0.966	2447.96	77745	52387.11	4430
DRX346859	Sperm	NA	sperm	NA	DRP008539	DRS239886	0.996	0.824	31.169	0.840	0.674	0.966	2413.06	78354	52118.83	4446
DRX346860	Sperm	NA	sperm	NA	DRP008539	DRS239887	0.996	0.825	30.166	0.847	0.637	0.966	2395.05	78036	51207.96	4545
DRX380822	Oocyte	Oocyte	NA	NA	DRP008439	DRS246502	0.977	0.135	4.994	0.569	0.208	0.898	628078.0	2	494470.94	1726
DRX380823	Oocyte	Oocyte	NA	NA	DRP008439	DRS246503	0.976	0.126	5.110	0.575	0.199	0.899	130637.8	1702	262866.01	4575
DRX447140	Hepatocyte	NA	NA	NA	DRP010625	DRS335256	0.977	0.713	17.587	0.414	0.494	0.969	924.48	66009	12900.0	1936
DRX447141	Hepatocyte	NA	NA	NA	DRP010625	DRS335257	0.974	0.711	14.711	0.363	0.408	0.967	1080.33	52618	12933.4	1713
DRX447142	Hepatocyte	NA	NA	NA	DRP010625	DRS335258	0.979	0.713	17.868	0.437	0.452	0.969	925.57	66548	13521.29	1676
DRX447143	Muscle	NA	NA	NA	DRP010625	DRS335259	0.976	0.668	16.536	0.442	0.404	0.967	1047.55	37254	12984.47	835
DRX447144	Muscle	NA	NA	NA	DRP010625	DRS335260	0.972	0.661	14.188	0.380	0.429	0.966	1053.09	38304	12281.47	958
DRX447145	Muscle	NA	NA	NA	DRP010625	DRS335261	0.979	0.661	18.863	0.508	0.429	0.968	1032.71	38302	8540.08	1686
DRX529972	Bone Marrow	NA	Bone marrow	NA	DRP011537	DRS377896	0.988	0.798	27.695	0.643	0.459	0.964	941.7	62355	7665.99	4204
DRX529973	Bone Marrow	NA	Bone marrow	NA	DRP011537	DRS377897	0.988	0.800	21.790	0.669	0.430	0.962	926.25	62015	7734.22	3843
DRX529974	Bone Marrow	NA	Bone marrow	NA	DRP011537	DRS377898	0.988	0.806	21.998	0.647	0.440	0.963	930.23	61529	7435.03	4405
DRX529975	Bone Marrow	NA	Bone marrow	NA	DRP011537	DRS377899	0.989	0.803	20.787	0.649	0.411	0.962	925.89	61575	7575.66	4133
DRX529999	Bone Marrow	NA	Bone marrow	NA	DRP011537	DRS377923	0.988	0.799	21.201	0.662	0.434	0.969	888.08	61940	7303.2	3815
DRX530000	Bone Marrow	NA	Bone marrow	NA	DRP011537	DRS377924	0.989	0.800	24.657	0.642	0.430	0.971	889.82	62614	7273.12	3924
DRX620190	DRS452379	NA	NA	NA	DRP012798	DRS452379	0.981	0.721	19.300	0.515	0.493	0.973	955.56	66967	8955.71	3608
DRX620191	DRS452380	NA	NA	NA	DRP012798	DRS452380	0.975	0.711	15.481	0.442	0.392	0.971	1160.42	41303	12526.91	1540
DRX620192	DRS452381	NA	NA	NA	DRP012798	DRS452381	0.973	0.713	11.802	0.362	0.319	0.968	1147.12	47742	12516.19	1780
DRX785777	Sperm	NA	sperm	NA	DRP015337	DRS567030	0.996	0.782	9.461	0.859	0.676	0.947	1577.59	63519	55494.75	2596
DRX785778	Sperm	NA	sperm	NA	DRP015337	DRS567031	0.998	0.780	5.038	0.864	0.566	0.927	1537.95	57608	91294.01	1553
DRX785779	Sperm	NA	sperm	NA	DRP015337	DRS567032	0.996	0.780	7.745	0.854	0.633	0.945	1549.02	61468	53624.38	2561
DRX785780	Sperm	NA	sperm	NA	DRP015337	DRS567033	0.997	0.779	5.776	0.859	0.510	0.935	1530.83	59148	71619.9	1903
DRX785781	Sperm	NA	sperm	NA	DRP015337	DRS567034	0.996	0.780	9.028	0.851	0.659	0.946	1573.77	66983	58627.14	2773
DRX785782	Sperm	NA	sperm	NA	DRP015337	DRS567035	0.997	0.779	6.092	0.857	0.553	0.936	1539.26	63309	76932.66	2064
DRX785783	Sperm	NA	sperm	NA	DRP015337	DRS567036	0.996	0.780	9.004	0.857	0.660	0.949	1593.88	67301	62060.51	2625
DRX785784	Sperm	NA	sperm	NA	DRP015337	DRS567037	0.998	0.780	7.708	0.863	0.543	0.945	1565.3	65649	59188.44	2626
DRX785795	Embryo	NA	embryo	NA	DRP015337	DRS567890	0.985	0.549	4.724	0.640	0.345	0.904	2310.83	41987	86137.12	820
DRX785796	Embryo	NA	embryo	NA	DRP015337	DRS567891	0.982	0.539	4.054	0.621	0.246	0.877	3236.55	38717	182803.17	1241
DRX785797	Embryo	NA	embryo	NA	DRP015337	DRS567892	0.983	0.544	2.632	0.654	0.455	0.813	3647.69	31943	205703.75	601
DRX785798	Embryo	NA	embryo	NA	DRP015337	DRS567893	0.980	0.533	2.244	0.633	0.364	0.764	4444.9	29909	589831.11	443
DRX785799	Embryo	NA	embryo	NA	DRP015337	DRS567894	0.987	0.409	6.960	0.677	0.575	0.923	3816.8	37031	121054.71	1492
DRX785800	Embryo	NA	embryo	NA	DRP015337	DRS567895	0.986	0.414	5.398	0.689	0.474	0.907	6698.72	26551	213756.51	965
DRX785801	Embryo	NA	embryo	NA	DRP015337	DRS567896	0.985	0.408	2.884	0.690	0.639	0.824	14859.64	8322	565355.28	498
DRX785802	Embryo	NA	embryo	NA	DRP015337	DRS567897	0.985	0.414	2.259	0.684	0.658	0.774	14859.28	6014	1327307.32	238
DRX785809	Embryo	NA	embryo	NA	DRP015337	DRS567904	0.981	0.441	4.432	0.810	0.090	0.911	31097.42	11487	605901.13	395
DRX785810	Embryo	NA	embryo	NA	DRP015337	DRS567905	0.981	0.440	8.770	0.827	0.226	0.955	27069.49	19117	316810.91	1428
DRX785811	Embryo	NA	embryo	NA	DRP015337	DRS567906	0.980	0.451	6.853	0.833	0.170	0.948	23153.97	19589	443125.77	695
DRX785812	Embryo	NA	embryo	NA	DRP015337	DRS567907	0.980	0.451	6.710	0.833	0.135	0.948	23503.06	18736	476944.28	576
DRX785813	Embryo	NA	embryo	NA	DRP015337	DRS567908	0.981	0.445	9.157	0.835	0.240	0.957	21776.93	23380	345305.08	1124
DRX785814	Embryo	NA	embryo	NA	DRP015337	DRS567909	0.981	0.444	9.164	0.833	0.247	0.956	22044.07	23322	338733.61	1223
DRX794649	Ovary	NA	Ovary	NA	DRP015618	DRS580340	0.995	0.659	20.050	0.826	0.662	0.944	1276.9	59971	12339.26	1946
DRX794650	Ovary	NA	Ovary	NA	DRP015618	DRS580341	0.995	0.658	16.591	0.826	0.710	0.942	1251.09	58274	11875.41	1969
DRX794651	Ovary	NA	Ovary	NA	DRP015618	DRS580342	0.996	0.669	20.060	0.828	0.689	0.943	1278.8	63522	12817.67	1752
DRX794652	Ovary	NA	Ovary	NA	DRP015618	DRS580343	0.995	0.652	23.459	0.841	0.692	0.944	1272.41	65217	12744.82	1823
DRX794653	Ovary	NA	Ovary	NA	DRP015618	DRS580344	0.995	0.655	21.561	0.829	0.705	0.944	1281.21	63567	11928.61	2186
DRX794654	Ovary	NA	Ovary	NA	DRP015618	DRS580345	0.995	0.676	20.602	0.814	0.680	0.945	1264.44	62188	11665.15	2161
DRX794655	Ovary	NA	Ovary	NA	DRP015618	DRS580346	0.995	0.663	19.250	0.824	0.675	0.942	1322.52	60217	12807.05	1902
DRX794656	Ovary	NA	Ovary	NA	DRP015618	DRS580347	0.995	0.662	19.302	0.832	0.705	0.943	1328.5	60515	12032.95	2269
DRX794657	Ovary	NA	Ovary	NA	DRP015618	DRS580348	0.995	0.658	20.761	0.818	0.684	0.944	1272.67	62938	11767.81	2058
DRX794658	Ovary	NA	Ovary	NA	DRP015618	DRS580349	0.997	0.667	21.741	0.829	0.663	0.945	1300.29	63540	12294.44	2068
DRX794659	Ovary	NA	Ovary	NA	DRP015618	DRS580350	0.995	0.670	18.293	0.830	0.692	0.943	1287.61	60955	12363.82	2003
DRX794660	Ovary	NA	Ovary	NA	DRP015618	DRS580351	0.995	0.671	20.292	0.831	0.702	0.944	1331.64	61823	12028.46	2215
